Gene ID,Gene Name,Lung_FoldChange,Lung_pValue
ENSG00000185201,IFITM2,1.8,1.66562936790424e-08
ENSG00000185215,TNFAIP2,-0.3,0.733147351408518
ENSG00000185219,ZNF445,-0.1,0.793756440772565
ENSG00000185220,PGBD2,-0.5,0.491410407685729
ENSG00000185222,TCEAL9,1.0,0.0056583410781354
ENSG00000185236,RAB11B,-0.1,0.79172320039792
ENSG00000185238,PRMT3,0.7,0.135718533321534
ENSG00000185245,GP1BA,-1.1,0.30934793643938
ENSG00000185246,PRPF39,0.1,0.799956541831516
ENSG00000185250,PPIL6,-0.5,0.565193662077017
ENSG00000185252,ZNF74,-0.8,0.364414320014145
ENSG00000185261,KIAA0825,,
ENSG00000185262,UBALD2,1.1,0.0349474736268397
ENSG00000185267,CDNF,-0.7,0.449130071469423
ENSG00000185269,NOTUM,-1.3,0.354606281405918
ENSG00000185271,KLHL33,-2.4,0.0094039822404272
ENSG00000185272,RBM11,0.4,0.662910661953645
ENSG00000185274,GALNT17,0.5,0.594421215401963
ENSG00000185275,CD24P4,1.4,0.163819837996497
ENSG00000185278,ZBTB37,-0.6,3.29306397013326e-05
ENSG00000185290,NUPR2,,
ENSG00000185291,IL3RA,0.9,0.0857578619378472
ENSG00000185298,CCDC137,0.8,0.304395102999179
ENSG00000185303,SFTPA2,-2.0,0.0015147558737545
ENSG00000185304,RGPD2,-1.3,0.130958103828622
ENSG00000185305,ARL15,0.6,0.183066081914394
ENSG00000185306,C12orf56,0.5,0.69213652283379
ENSG00000185324,CDK10,-1.5,0.0060062881775045
ENSG00000185332,TMEM105,,
ENSG00000185338,SOCS1,-0.9,0.354101603186355
ENSG00000185339,TCN2,1.0,0.215100837935498
ENSG00000185340,GAS2L1,-0.4,0.666472859963928
ENSG00000185344,ATP6V0A2,-0.3,0.549357987479599
ENSG00000185345,PRKN,-1.1,0.0364391892722307
ENSG00000185347,TEDC1,-1.8,0.0912628190645193
ENSG00000185352,HS6ST3,0.2,0.910952302817715
ENSG00000185359,HGS,0.3,0.551095283994159
ENSG00000185361,TNFAIP8L1,0.8,0.331146020424399
ENSG00000185379,RAD51D,-0.7,0.257984761166451
ENSG00000185386,MAPK11,-1.6,0.0813089163006573
ENSG00000185404,SP140L,-0.4,0.397666706000853
ENSG00000185414,MRPL30,,
ENSG00000185418,TARS3,-0.3,0.404039053657004
ENSG00000185420,SMYD3,-0.6,0.309868225417783
ENSG00000185432,METTL7A,0.5,0.201309623830896
ENSG00000185433,LINC00158,-0.1,0.934120431404652
ENSG00000185436,IFNLR1,-2.3,2.56762214636498e-07
ENSG00000185437,SH3BGR,,
ENSG00000185442,FAM174B,-0.6,0.374214947005787
ENSG00000185448,FAM47A,,
ENSG00000185453,ZSWIM9,-1.8,0.0022286267610954
ENSG00000185467,KPNA7,-0.6,0.643408069492995
ENSG00000185475,TMEM179B,1.3,0.0419643642250986
ENSG00000185477,GPRIN3,-0.3,0.542917145659421
ENSG00000185480,PARPBP,0.7,0.396704283641952
ENSG00000185482,STAC3,-0.6,0.665653059310007
ENSG00000185483,ROR1,,
ENSG00000185485,SDHAP1,0.4,0.594421215401963
ENSG00000185495,SEPTIN7P13,-0.8,0.0072419072189218
ENSG00000185499,MUC1,0.1,0.946548761830078
ENSG00000185504,FAAP100,0.6,0.502427995500282
ENSG00000185507,IRF7,0.2,0.901932089934088
ENSG00000185513,L3MBTL1,-1.4,0.0058220944437757
ENSG00000185515,BRCC3,,
ENSG00000185518,SV2B,-0.9,0.377185652263655
ENSG00000185522,LMNTD2,-2.1,0.152823935032577
ENSG00000185523,SPATA45,0.2,0.930446273695263
ENSG00000185532,PRKG1,-0.4,0.222935326372007
ENSG00000185551,NR2F2,0.5,0.146578241725519
ENSG00000185561,TLCD2,-0.8,0.0872699277222501
ENSG00000185565,LSAMP,-0.9,0.0237880458956613
ENSG00000185567,AHNAK2,1.0,0.118118863989692
ENSG00000185585,OLFML2A,-2.5,5.58550457470793e-06
ENSG00000185591,SP1,0.3,0.198842661956878
ENSG00000185596,WASH3P,-1.6,0.221548230720139
ENSG00000185607,ACTBP7,,
ENSG00000185608,MRPL40,1.3,0.000418701951424018
ENSG00000185614,INKA1,-2.0,0.0682164786416264
ENSG00000185615,PDIA2,,
ENSG00000185619,PCGF3,-0.1,0.773914557983554
ENSG00000185621,LMLN,-0.2,0.634152478388238
ENSG00000185624,P4HB,0.6,0.19537269991194
ENSG00000185627,PSMD13,0.4,0.429101203894228
ENSG00000185630,PBX1,-0.7,0.0153886363520827
ENSG00000185631,RPL14P6,,
ENSG00000185633,NDUFA4L2,1.2,0.153224067068319
ENSG00000185634,SHC4,0.2,0.912038372630149
ENSG00000185641,ENSG00000185641,1.0,6.35844321973618e-05
ENSG00000185650,ZFP36L1,0.7,0.0211259925083029
ENSG00000185651,UBE2L3,0.3,0.630228573221077
ENSG00000185652,NTF3,-1.6,0.136738804721437
ENSG00000185658,BRWD1,-0.2,0.677877331561426
ENSG00000185662,SMIM23,-0.4,0.840839234871479
ENSG00000185664,PMEL,0.1,0.955681565895132
ENSG00000185666,SYN3,-3.4,5.51338050890129e-06
ENSG00000185669,SNAI3,-0.4,0.779317171257897
ENSG00000185670,ZBTB3,-1.4,0.104468654853711
ENSG00000185674,LYG2,-0.4,0.753934899813655
ENSG00000185681,MORN5,-0.5,0.727003058517418
ENSG00000185684,EP400P1,-0.2,0.558753598853649
ENSG00000185686,PRAME,,
ENSG00000185689,C6orf201,-0.8,0.498418425476186
ENSG00000185697,MYBL1,-0.4,0.434191250687682
ENSG00000185710,SMG1P4,-0.8,0.423513101482569
ENSG00000185716,MOSMO,0.4,0.27182157380296
ENSG00000185721,DRG1,-0.3,0.669870485619517
ENSG00000185722,ANKFY1,-0.1,0.828094640179774
ENSG00000185728,YTHDF3,0.1,0.719967051021401
ENSG00000185730,ZNF696,-0.2,0.859508285970204
ENSG00000185736,ADARB2,-2.0,0.0025444819582546
ENSG00000185737,NRG3,-1.0,0.225653111747038
ENSG00000185739,SRL,-0.1,0.934539339879824
ENSG00000185742,C11orf87,-1.9,0.112571202299086
ENSG00000185745,IFIT1,-0.7,0.171757056882107
ENSG00000185753,CXorf38,0.4,0.488953051070646
ENSG00000185758,CLDN24,-0.7,0.688562522642419
ENSG00000185760,KCNQ5,1.6,0.0979844195852033
ENSG00000185761,ADAMTSL5,0.1,0.946835500251647
ENSG00000185774,KCNIP4,-0.3,0.499954847727927
ENSG00000185787,MORF4L1,0.6,0.0616940916485497
ENSG00000185792,NLRP9,-0.4,0.85583614522029
ENSG00000185798,WDR53,-0.1,0.934120431404652
ENSG00000185800,DMWD,-0.2,0.748395898189222
ENSG00000185803,SLC52A2,-0.5,0.59269157990542
ENSG00000185808,PIGP,0.3,0.701801063380285
ENSG00000185811,IKZF1,-0.2,0.843564115797973
ENSG00000185813,PCYT2,0.7,0.47782013956724
ENSG00000185818,NAT8L,0.1,0.963105216502632
ENSG00000185823,NPAP1,-2.0,0.0636098393590072
ENSG00000185825,BCAP31,1.5,0.0151685087196491
ENSG00000185829,ARL17A,-1.0,0.297729899615864
ENSG00000185834,RPL12P4,1.2,0.152567594544327
ENSG00000185837,HDHD5-AS1,-0.7,0.728496088796088
ENSG00000185838,GNB1L,1.4,0.261861819057066
ENSG00000185839,ENSG00000185839,0.5,0.478969208011091
ENSG00000185842,DNAH14,0.4,0.487789492068684
ENSG00000185860,CCDC190,0.1,0.966278615756118
ENSG00000185862,EVI2B,0.4,0.416607223663163
ENSG00000185864,NPIPB4,-0.1,0.857583309471469
ENSG00000185869,ZNF829,-0.3,0.382977114382068
ENSG00000185875,THNSL1,0.9,0.242922854275801
ENSG00000185880,TRIM69,-0.9,0.106814734421823
ENSG00000185885,IFITM1,1.0,0.0810958995762053
ENSG00000185896,LAMP1,0.4,0.0662134454937075
ENSG00000185899,TAS2R60,,
ENSG00000185900,POMK,-0.1,0.949531704476928
ENSG00000185904,LINC00839,-0.1,0.938210111464064
ENSG00000185905,C16orf54,,
ENSG00000185909,KLHDC8B,-1.1,0.209118884522771
ENSG00000185915,KLHL34,,
ENSG00000185917,SETD4,-0.7,0.239270616876008
ENSG00000185920,PTCH1,-1.3,0.000174182324445843
ENSG00000185924,RTN4RL1,-0.9,0.318037149621131
ENSG00000185933,CALHM1,-1.1,0.512106032100609
ENSG00000185942,NKAIN3,,
ENSG00000185946,RNPC3,-0.1,0.945231211225179
ENSG00000185947,ZNF267,1.1,0.000196002313269062
ENSG00000185950,IRS2,-0.1,0.938410798573334
ENSG00000185955,C7orf61,-0.4,0.85477882273798
ENSG00000185958,FAM186A,-2.1,0.000439070711109572
ENSG00000185960,SHOX,,
ENSG00000185963,BICD2,0.3,0.522319237696651
ENSG00000185972,CCIN,,
ENSG00000185973,TMLHE,0.2,0.86273762018764
ENSG00000185985,SLITRK2,-0.6,0.446579280868209
ENSG00000185986,SDHAP3,-0.7,0.45756739166417
ENSG00000185988,PLK5,-1.3,0.409199892277506
ENSG00000185989,RASA3,1.5,0.0190434362179664
ENSG00000186001,LRCH3,-0.3,0.104892681641498
ENSG00000186007,LEMD1,,
ENSG00000186010,NDUFA13,1.1,0.0628803030235282
ENSG00000186017,ZNF566,,
ENSG00000186019,ENSG00000186019,0.5,0.811397990922394
ENSG00000186020,ZNF529,-0.4,0.263815899147556
ENSG00000186026,ZNF284,0.4,0.569552411188818
ENSG00000186038,HTR3E,-1.8,0.18047693029991
ENSG00000186047,DLEU7,-0.4,0.760521591854422
ENSG00000186056,MATN1-AS1,-0.3,0.749379066838878
ENSG00000186063,AIDA,0.2,0.674408542539182
ENSG00000186073,CDIN1,0.2,0.825632068443309
ENSG00000186074,CD300LF,-1.1,0.192512905731606
ENSG00000186075,ZPBP2,,
ENSG00000186081,KRT5,4.5,2.55928530902306e-06
ENSG00000186088,GSAP,-0.6,0.181076511368293
ENSG00000186094,AGBL4,-0.3,0.861057892965193
ENSG00000186104,CYP2R1,-1.0,0.201719879592334
ENSG00000186105,LRRC70,-0.1,0.942813304927698
ENSG00000186106,ANKRD46,-0.1,0.754685261124255
ENSG00000186111,PIP5K1C,0.6,0.355210658887887
ENSG00000186115,CYP4F2,,
ENSG00000186118,TEX38,-0.9,0.525930200443513
ENSG00000186130,ZBTB6,0.1,0.892256621691273
ENSG00000186132,C2orf76,0.1,0.8970673121385
ENSG00000186136,TAS2R42,-3.0,0.0121970171953437
ENSG00000186141,POLR3C,-0.4,0.455277787932064
ENSG00000186153,WWOX,-0.4,0.343118848759413
ENSG00000186160,CYP4Z1,-2.4,0.0120433499445596
ENSG00000186162,CIDECP1,0.2,0.836302759449924
ENSG00000186166,CENATAC,-0.4,0.376489027931246
ENSG00000186174,BCL9L,-0.1,0.859106996619022
ENSG00000186184,POLR1D,0.2,0.522246866359596
ENSG00000186185,KIF18B,2.6,0.0066468405229222
ENSG00000186187,ZNRF1,-0.1,0.689992755051213
ENSG00000186188,FFAR4,-2.1,0.0320070065443554
ENSG00000186193,SAPCD2,0.3,0.890582852758719
ENSG00000186197,EDARADD,-1.1,0.296565923054742
ENSG00000186198,SLC51B,-1.0,0.421125373239313
ENSG00000186204,CYP4F12,-1.1,0.288095695841585
ENSG00000186205,MTARC1,-0.9,0.218190143588059
ENSG00000186212,SOWAHB,0.3,0.86805975871647
ENSG00000186222,BLOC1S4,-0.2,0.875744773766214
ENSG00000186230,ZNF749,-0.8,0.283286903701977
ENSG00000186231,KLHL32,-0.6,0.581484408632211
ENSG00000186260,MRTFB,-0.1,0.745827662270558
ENSG00000186265,BTLA,-1.4,0.0172463714345723
ENSG00000186272,ZNF17,-0.9,0.089196469994712
ENSG00000186280,KDM4D,-0.8,0.502939047314642
ENSG00000186281,GPAT2,0.4,0.849061285387599
ENSG00000186283,TOR3A,0.2,0.751880399823966
ENSG00000186297,GABRA5,,
ENSG00000186298,PPP1CC,0.8,0.000297549413890437
ENSG00000186300,ZNF555,-0.5,0.273837657667847
ENSG00000186301,MST1P2,-2.0,0.118371854941804
ENSG00000186310,NAP1L3,-0.2,0.826632414074324
ENSG00000186312,CA5BP1,-0.8,0.152245545205049
ENSG00000186314,PRELID2,0.1,0.925605300247645
ENSG00000186318,BACE1,0.2,0.756938826352336
ENSG00000186326,RGS9BP,-5.8,7.19627242811532e-11
ENSG00000186329,TMEM212,,
ENSG00000186334,SLC36A3,-2.0,0.105858068536534
ENSG00000186340,THBS2,3.1,4.32976264516275e-13
ENSG00000186350,RXRA,-0.8,0.163362724028014
ENSG00000186352,ANKRD37,-0.1,0.90571466645929
ENSG00000186364,NUDT17,-0.9,0.343512222783545
ENSG00000186367,MINAR2,,
ENSG00000186369,LINC00643,-1.5,0.160619461387799
ENSG00000186376,ZNF75D,-0.8,0.0491124539273084
ENSG00000186377,CYP4X1,-0.8,0.314720107625545
ENSG00000186395,KRT10,1.1,0.0596984929995297
ENSG00000186399,GOLGA8R,,
ENSG00000186407,CD300E,1.3,0.174618657999283
ENSG00000186409,CCDC30,-0.4,0.568261675347196
ENSG00000186416,NKRF,0.9,0.130774677403255
ENSG00000186417,GLDN,2.1,0.000402681210891915
ENSG00000186431,FCAR,2.6,0.000950488473488646
ENSG00000186432,KPNA4,,
ENSG00000186439,TRDN,0.6,0.744225467263429
ENSG00000186446,ZNF501,0.2,0.856619647159188
ENSG00000186448,ZNF197,-0.5,0.131082319054567
ENSG00000186451,SPATA12,0.9,0.413206216530715
ENSG00000186452,TMPRSS12,1.7,0.171791691344311
ENSG00000186453,FAM228A,,
ENSG00000186462,NAP1L2,-1.8,0.0192040908027503
ENSG00000186466,AQP7P1,,
ENSG00000186468,RPS23,0.8,0.0259172154104549
ENSG00000186469,GNG2,0.3,0.677363137207758
ENSG00000186470,BTN3A2,-0.8,0.0319890620680558
ENSG00000186471,AKAP14,1.2,0.323889597167684
ENSG00000186472,PCLO,,
ENSG00000186474,KLK12,,
ENSG00000186479,RGS7BP,-1.2,0.0414150400854138
ENSG00000186480,INSIG1,0.9,0.0458543797315714
ENSG00000186481,ANKRD20A5P,-0.6,0.409504741168771
ENSG00000186487,MYT1L,-1.5,0.210016168988978
ENSG00000186493,C5orf38,-1.8,0.0160400251446689
ENSG00000186496,ZNF396,-1.6,0.0173147087861366
ENSG00000186501,TMEM222,-0.8,0.134540433379827
ENSG00000186517,ARHGAP30,-0.4,0.440463077046771
ENSG00000186522,SEPTIN10,-0.2,0.330325636843581
ENSG00000186523,FAM86B1,-1.3,0.339890872905775
ENSG00000186529,CYP4F3,2.2,0.0089948360705476
ENSG00000186532,SMYD4,-1.2,0.0191683073152134
ENSG00000186564,FOXD2,-0.5,0.763496519122769
ENSG00000186566,GPATCH8,-0.2,0.547066404210599
ENSG00000186567,CEACAM19,-1.7,0.000584680620461107
ENSG00000186575,NF2,-0.2,0.782975449607433
ENSG00000186577,SMIM29,-0.6,0.557764404483473
ENSG00000186591,UBE2H,0.4,0.201492918514163
ENSG00000186594,MIR22HG,-1.6,0.0035019970658963
ENSG00000186603,HPDL,,
ENSG00000186615,KTN1-AS1,0.8,0.473029144066941
ENSG00000186625,KATNA1,-0.1,0.690174066004186
ENSG00000186628,FSD2,-0.3,0.842289092553593
ENSG00000186635,ARAP1,0.6,0.150414301846211
ENSG00000186638,KIF24,0.7,0.400699808999894
ENSG00000186642,PDE2A,-0.6,0.360128736476988
ENSG00000186648,CARMIL3,0.1,0.942901859327325
ENSG00000186654,PRR5,-1.0,0.267924285334417
ENSG00000186660,ZFP91,0.7,0.0244642395314287
ENSG00000186665,C17orf58,0.7,0.247494399104127
ENSG00000186666,BCDIN3D,-1.1,0.208889782103131
ENSG00000186675,MAGEE2,-4.2,2.28864052175626e-05
ENSG00000186684,CYP27C1,0.2,0.899166194243883
ENSG00000186687,LYRM7,0.2,0.684321308860837
ENSG00000186710,CFAP73,-0.8,0.630466772991575
ENSG00000186714,CCDC73,-0.2,0.884017891238372
ENSG00000186715,MST1L,-0.8,0.25923328733951
ENSG00000186716,BCR,-0.7,0.263197390124856
ENSG00000186723,OR10H1,-2.8,0.0221525418692029
ENSG00000186743,TPI1P3,,
ENSG00000186765,FSCN2,-1.4,0.371933961173554
ENSG00000186766,FOXI2,-0.8,0.565769857740848
ENSG00000186767,SPIN4,,
ENSG00000186777,ZNF732,0.8,0.294895675606028
ENSG00000186787,SPIN2B,-0.1,0.935111505839041
ENSG00000186790,FOXE3,,
ENSG00000186792,HYAL3,0.2,0.917859847377626
ENSG00000186806,VSIG10L,-0.6,0.536961396233444
ENSG00000186810,CXCR3,-1.0,0.396649236147773
ENSG00000186812,ZNF397,-0.2,0.444984156996358
ENSG00000186814,ZSCAN30,,
ENSG00000186815,TPCN1,-1.4,0.0050847714668731
ENSG00000186818,LILRB4,,
ENSG00000186827,TNFRSF4,0.2,0.904763008072197
ENSG00000186834,HEXIM1,,
ENSG00000186854,TRABD2A,-0.7,0.269032488655243
ENSG00000186862,PDZD7,0.6,0.746763096982476
ENSG00000186866,POFUT2,0.1,0.890999640395899
ENSG00000186867,QRFPR,-2.2,0.111575058544792
ENSG00000186868,MAPT,-0.6,0.499984851411718
ENSG00000186871,ERCC6L,-1.1,0.0937986271774339
ENSG00000186889,TMEM17,-1.5,0.0646629640667444
ENSG00000186891,TNFRSF18,,
ENSG00000186907,RTN4RL2,-0.6,0.698498279700011
ENSG00000186908,ZDHHC17,0.3,0.564617717263259
ENSG00000186912,P2RY4,,
ENSG00000186918,ZNF395,0.5,0.429101203894228
ENSG00000186919,ZACN,-1.5,0.313640008114162
ENSG00000186951,PPARA,-0.1,0.810414982313962
ENSG00000186952,TMEM232,0.2,0.846810820650008
ENSG00000186973,FAM183A,0.2,0.914291798308795
ENSG00000186976,EFCAB6,,
ENSG00000186994,KANK3,-1.6,0.0706201854644188
ENSG00000186998,EMID1,-1.1,0.0796996447958282
ENSG00000187010,RHD,0.2,0.803971075428144
ENSG00000187017,ESPN,0.6,0.757962109823773
ENSG00000187021,PNLIPRP1,,
ENSG00000187037,GPR141,-0.7,0.221477453636079
ENSG00000187045,TMPRSS6,-1.2,0.413059202369778
ENSG00000187048,CYP4A11,-1.8,0.0046530525424284
ENSG00000187049,TMEM216,0.2,0.873278144991554
ENSG00000187051,RPS19BP1,-0.3,0.682600315781859
ENSG00000187054,TMPRSS11A,-0.7,0.539053950486408
ENSG00000187068,C3orf70,0.4,0.492127066296297
ENSG00000187079,TEAD1,-0.2,0.346524430849544
ENSG00000187080,OR2AK2,-0.3,0.865895410528633
ENSG00000187091,PLCD1,-0.6,0.348041145395317
ENSG00000187094,CCK,-3.2,0.00965192581027
ENSG00000187097,ENTPD5,0.1,0.850171281604325
ENSG00000187098,MITF,-0.3,0.350469231739955
ENSG00000187105,HEATR4,-1.0,0.329425390298807
ENSG00000187109,NAP1L1,0.6,0.0041296343955058
ENSG00000187116,LILRA5,1.5,0.101677931144555
ENSG00000187118,CMC1,-0.1,0.899514642573547
ENSG00000187122,SLIT1,-0.8,0.507629910269206
ENSG00000187123,LYPD6,-0.4,0.769482155389147
ENSG00000187134,AKR1C1,0.9,0.0275267491345628
ENSG00000187135,VSTM2B,,
ENSG00000187140,FOXD3,,
ENSG00000187144,SPATA21,-2.8,0.0074066734658016
ENSG00000187147,RNF220,-0.4,0.384669240770998
ENSG00000187151,ANGPTL5,-0.5,0.703870529668323
ENSG00000187164,SHTN1,-0.2,0.741328615699202
ENSG00000187166,H1-7,-0.2,0.942864262803553
ENSG00000187172,BAGE2,,
ENSG00000187185,ENSG00000187185,-3.4,0.0007894174762265
ENSG00000187187,ZNF546,0.1,0.782454917163361
ENSG00000187189,TSPYL4,-0.1,0.859991401392036
ENSG00000187193,MT1X,1.4,0.0700914411821079
ENSG00000187210,GCNT1,1.5,0.0127575271201091
ENSG00000187229,ENSG00000187229,0.8,0.154157571201713
ENSG00000187231,SESTD1,-0.1,0.819481802843846
ENSG00000187239,FNBP1,-0.2,0.536833442439215
ENSG00000187240,DYNC2H1,-0.8,0.039716776776034
ENSG00000187242,KRT12,-0.1,0.966424830799887
ENSG00000187244,BCAM,-0.6,0.323618218486309
ENSG00000187257,RSBN1L,,
ENSG00000187258,NPSR1,,
ENSG00000187260,WDR86,0.6,0.620076831593579
ENSG00000187266,EPOR,-0.8,0.155933862208438
ENSG00000187268,FAM9C,-0.1,0.967978546909229
ENSG00000187288,CIDEC,,
ENSG00000187323,DCC,-3.6,4.542724720934961e-09
ENSG00000187325,TAF9B,0.2,0.605291490362396
ENSG00000187372,PCDHB13,-0.1,0.855694662412496
ENSG00000187391,MAGI2,-0.7,0.0053677655001462
ENSG00000187398,LUZP2,-2.0,0.0084887651016189
ENSG00000187416,LHFPL3,-6.2,7.535992627443271e-15
ENSG00000187446,CHP1,0.4,0.27277146307032
ENSG00000187474,FPR3,-0.1,0.927904098125992
ENSG00000187479,C11orf96,0.8,0.218928665085234
ENSG00000187492,CDHR4,0.4,0.803971075428144
ENSG00000187498,COL4A1,1.5,0.000119876914938436
ENSG00000187504,RPL7P48,1.4,0.170233557329673
ENSG00000187510,PLEKHG7,,
ENSG00000187513,GJA4,-0.1,0.947548711534044
ENSG00000187514,PTMA,0.9,0.0023374212161868
ENSG00000187522,HSPA14,0.4,0.339890872905775
ENSG00000187527,ATP13A5,-4.3,3.8601316481056e-06
ENSG00000187531,SIRT7,0.4,0.64153337085617
ENSG00000187534,PRR13P5,0.6,0.672147691396266
ENSG00000187535,IFT140,-1.7,0.0042476540740767
ENSG00000187536,TPM3P7,1.5,0.200963489127349
ENSG00000187546,AGMO,0.4,0.737071082632725
ENSG00000187554,TLR5,-0.4,0.291011646299078
ENSG00000187555,USP7,0.3,0.275644907221031
ENSG00000187556,NANOS3,,
ENSG00000187566,NHLRC1,-0.5,0.763493704184694
ENSG00000187583,PLEKHN1,,
ENSG00000187595,ZNF385C,-1.2,0.327707160066657
ENSG00000187600,LINC02583,0.4,0.821097043239767
ENSG00000187601,MAGEH1,0.2,0.825976369097567
ENSG00000187605,TET3,,
ENSG00000187607,ZNF286A,0.1,0.913597404919635
ENSG00000187608,ISG15,-0.3,0.768776347807062
ENSG00000187609,EXD3,-2.1,0.000115100006123023
ENSG00000187621,TCL6,,
ENSG00000187624,C17orf97,,
ENSG00000187626,ZKSCAN4,-1.1,0.0670190679493258
ENSG00000187627,RGPD1,-0.9,0.431583111564759
ENSG00000187630,DHRS4L2,0.7,0.544437776631025
ENSG00000187634,SAMD11,1.1,0.378126321940526
ENSG00000187650,VMAC,-1.3,0.0063997935046927
ENSG00000187653,TMSB4XP8,0.3,0.756780570310311
ENSG00000187658,C5orf52,,
ENSG00000187672,ERC2,-0.2,0.903061865029494
ENSG00000187676,B3GLCT,0.5,0.511690954156671
ENSG00000187678,SPRY4,-0.7,0.270965963273909
ENSG00000187688,TRPV2,-0.3,0.731781865149968
ENSG00000187690,EZHIP,-1.9,0.188740126697281
ENSG00000187699,C2orf88,-0.3,0.606758220406366
ENSG00000187713,TMEM203,-0.8,0.363243379784168
ENSG00000187714,SLC18A3,,
ENSG00000187715,KBTBD12,-0.6,0.652256733722598
ENSG00000187720,THSD4,-0.3,0.268010208807148
ENSG00000187726,DNAJB13,-1.2,0.395820727260251
ENSG00000187735,TCEA1,0.6,0.0046865042474636
ENSG00000187736,NHEJ1,0.8,0.482528943145491
ENSG00000187741,FANCA,1.1,0.198349115032159
ENSG00000187742,SECISBP2,-0.3,0.122974061431415
ENSG00000187747,OR52B6,-1.6,0.0831237693689605
ENSG00000187753,C9orf153,-0.8,0.436214106256365
ENSG00000187758,ADH1A,0.4,0.754195941440447
ENSG00000187762,HSPE1P11,-1.4,0.0691211359101059
ENSG00000187764,SEMA4D,0.1,0.86802578510506
ENSG00000187773,DIPK1C,,
ENSG00000187775,DNAH17,-1.3,0.0687441530068134
ENSG00000187778,MCRS1,0.4,0.631856067591028
ENSG00000187783,TMEM72,-2.9,0.00965192581027
ENSG00000187790,FANCM,-0.3,0.704533332445959
ENSG00000187791,FAM205C,-1.7,0.133380578592296
ENSG00000187792,ZNF70,-0.3,0.483424130486704
ENSG00000187796,CARD9,-1.1,0.359191106356658
ENSG00000187800,PEAR1,-0.5,0.453435094479774
ENSG00000187801,ZFP69B,1.3,0.0572664648312836
ENSG00000187808,SOWAHD,0.6,0.712302930414643
ENSG00000187815,ZFP69,0.4,0.498039437958976
ENSG00000187824,TMEM220,-0.4,0.528438053276386
ENSG00000187837,H1-2,1.5,0.020337040561573
ENSG00000187840,EIF4EBP1,2.2,0.000419699467731153
ENSG00000187847,OR7E25P,,
ENSG00000187848,P2RX2,,
ENSG00000187860,CCDC157,0.2,0.879963231840688
ENSG00000187866,PABIR1,-0.4,0.152934616351847
ENSG00000187867,PALM3,-1.5,0.144890740529401
ENSG00000187870,RNFT1P3,-1.2,0.250847463460569
ENSG00000187871,GFRAL,-1.7,0.10658013452154
ENSG00000187889,FYB2,-1.6,0.0480897995501342
ENSG00000187902,SHISA7,,
ENSG00000187904,ENSG00000187904,0.8,0.358501547613779
ENSG00000187905,LRRC74B,-1.7,0.178875006432594
ENSG00000187908,DMBT1,-2.0,0.0017345823805544
ENSG00000187912,CLEC17A,-1.3,0.306235478288757
ENSG00000187918,OR51I2,-0.9,0.421084781009741
ENSG00000187942,LDLRAD2,-0.5,0.797851209234469
ENSG00000187944,C2orf66,-0.8,0.577744382543571
ENSG00000187950,OVCH1,-1.8,0.0195271621238846
ENSG00000187951,ENSG00000187951,1.2,0.152452038451606
ENSG00000187953,PMS2CL,-0.2,0.781151829371783
ENSG00000187954,CYHR1,1.0,0.270929718607133
ENSG00000187955,COL14A1,0.8,0.175502940233615
ENSG00000187957,DNER,0.5,0.681114588426321
ENSG00000187959,CPSF4L,-1.1,0.437955129544661
ENSG00000187961,KLHL17,0.1,0.970572426425301
ENSG00000187980,PLA2G2C,,
ENSG00000187984,ANKRD19P,-0.6,0.468900113720665
ENSG00000187987,ZSCAN23,-0.8,0.172526416515983
ENSG00000187988,KCTD9P3,,
ENSG00000187994,RINL,0.3,0.726032178603069
ENSG00000187997,C17orf99,,
ENSG00000188000,OR7D2,-0.1,0.972276245151588
ENSG00000188001,TPRG1,-0.6,0.225887534484393
ENSG00000188002,ENSG00000188002,-0.3,0.637011951671256
ENSG00000188010,MORN2,-0.1,0.937565227396795
ENSG00000188015,S100A3,-0.1,0.951216913443763
ENSG00000188021,UBQLN2,0.4,0.398961626457996
ENSG00000188026,RILPL1,-0.6,0.405736625772405
