# Expression Atlas
# Query: Genes matching: 'default query', specifically up/down differentially expressed in 2 comparisons  given the adjusted p-value cutoff 1 and log2-fold change cutoff 0 in experiment E-ENAD-46
# Timestamp: Wed, 22-May-2024 15:40:47
Gene ID	Gene Name	'COVID-19' vs 'normal' in 'colon' .foldChange	'COVID-19' vs 'normal' in 'colon'.pValue	'COVID-19' vs 'normal' in 'lung' .foldChange	'COVID-19' vs 'normal' in 'lung'.pValue
ENSG00000235098	ANKRD65	0.9	0.178302133651331		
ENSG00000235100	ENSG00000235100	-0.5	0.702673600429406	-0.6	0.714303039295535
ENSG00000235105	ENSG00000235105	-0.5	0.344627143185524	0.3	0.801797963945025
ENSG00000235106	BRD3OS	0.5	0.537371513647262	-0.6	0.336855986247274
ENSG00000235109	ZSCAN31	0.7	0.18964859856537	-0.5	0.386797368378431
ENSG00000235111	ENSG00000235111	-1.1	0.115082889256144	-1.1	0.0193768136412394
ENSG00000235112	HSPE1P27	-1.4	0.113026178710062	-1.0	0.343929029811656
ENSG00000235119	ENSG00000235119	-0.8	0.600024268640212		
ENSG00000235121	ENSG00000235121	0.4	0.468846402979866	0.6	0.414253229144571
ENSG00000235123	DSCAM-AS1			-2.3	0.112874261020508
ENSG00000235128	ENSG00000235128	1.5	0.14246427940462	-1.1	0.409879922003461
ENSG00000235129	FABP7P2	-1.2	0.433306066005149		
ENSG00000235138	ENSG00000235138	-1.0	0.393184635977474		
ENSG00000235139	ENSG00000235139	-1.5	0.299879429409407		
ENSG00000235140	ENSG00000235140	-2.6	0.00438757958842743	-0.8	0.622387273958292
ENSG00000235141	COX6CP17	0.2	0.862430018850132	1.4	0.244074837188545
ENSG00000235142	LINC02532	-1.5	0.163285801089085	-0.6	0.706146693254082
ENSG00000235145	RPSAP16			1.4	0.180099510141134
ENSG00000235156	TMEM30CP	-1.3	0.360475462638224	0.4	0.830320353687414
ENSG00000235158	ENSG00000235158	-1.7	0.117865865994342	-2.0	0.0929060203748447
ENSG00000235159	ENSG00000235159	-0.6	0.468474411086415	-1.6	0.0181961815901668
ENSG00000235162	C12orf75	-1.3	0.0667209020617177	0.4	0.474598351320201
ENSG00000235169	SMIM1			-1.7	0.281139448586487
ENSG00000235172	LINC01366			0.4	0.858390840114512
ENSG00000235173	HGH1	-1.6	0.0328343990042052	0.7	0.536833442439215
ENSG00000235174	RPL39P3	0.7	0.0190205718481699	1.0	0.0172634554558191
ENSG00000235175	RPL26P37	0.1	0.954687182322516	1.0	0.325703091303128
ENSG00000235180	LINC00601	-1.1	0.470701897240466		
ENSG00000235183	SRP14P3	-1.1	0.345635392363261	-0.7	0.66885503860241
ENSG00000235185	ENSG00000235185			-0.5	0.817391080851907
ENSG00000235189	ENSG00000235189	0.6	0.607931812031627	1.8	0.11736684164121
ENSG00000235191	NUCB1-AS1	-1.8	0.158534480123825	-1.2	0.424561458797014
ENSG00000235192	ENSG00000235192	-2.4	0.0345729795441149	-3.7	3.84015087925336E-4
ENSG00000235194	PPP1R3E	-0.8	0.325997488614762	-0.9	0.109195515389017
ENSG00000235197	ZNF33CP	0.2	0.921261543941247		
ENSG00000235199	CYP2C58P	-2.7	0.0349929000703755		
ENSG00000235204	ENSG00000235204	0.4	0.737420545804202	1.1	0.409391669548674
ENSG00000235205	TATDN2P3			-1.3	0.27679009377687
ENSG00000235209	ENSG00000235209	-0.9	0.527023491124065		
ENSG00000235215	ENSG00000235215			-0.6	0.740219056278621
ENSG00000235217	TSPY26P	-0.9	0.229473173272023	-0.5	0.707255795294861
ENSG00000235224	ENSG00000235224	-1.6	0.0560743483302189	-2.3	0.0175489430711176
ENSG00000235225	RPL31P17	-0.2	0.862392877391594	-0.6	0.61804722630328
ENSG00000235236	ENSG00000235236	-2.1	0.0718716995243033	0.8	0.637089907315316
ENSG00000235238	SUMO2P1			0.9	0.482276086510601
ENSG00000235244	DANT2	-1.0	0.0561212815105261	-1.9	0.00644471847524413
ENSG00000235245	ENSG00000235245	-2.5	0.0251044570739701	1.9	0.17493599371456
ENSG00000235246	ENSG00000235246	-1.9	0.0898735559960631	0.2	0.913784270832391
ENSG00000235248	OR13C1P	-1.7	0.195988162105361	-2.4	0.0754696668863776
ENSG00000235251	ENSG00000235251	0.7	0.552188969011904	0.9	0.295100984402305
ENSG00000235253	ENSG00000235253	-0.8	0.18886777979906	-1.0	0.002660144926825
ENSG00000235257	ITGA9-AS1	-0.4	0.64701818933167	-1.2	0.0606536078835735
ENSG00000235258	NDUFB4P6	1.3	0.177217191110572	1.0	0.439322730746824
ENSG00000235262	KDM5C-IT1	1.1	0.260977103312296	1.1	0.452737522967956
ENSG00000235264	RPL5P28	0.9	0.173105728216276		
ENSG00000235266	RPL22P17	-0.4	0.822054015685271	0.9	0.546620170530056
ENSG00000235267	ENSG00000235267	-2.3	0.0313948056034857	-1.6	0.165411312552155
ENSG00000235271	ENSG00000235271	-3.0	0.00806456863540573	-0.5	0.767793502009743
ENSG00000235272	RAMACL	-1.1	0.276086223436974	-1.1	0.285181199184305
ENSG00000235277	ENSG00000235277	-0.4	0.749980897300973	-0.6	0.687349414305794
ENSG00000235278	ZNF652P1	2.4	0.0429212122504702	-0.7	0.700874088098124
ENSG00000235279	ENSG00000235279	0.6	0.449825007601916	-1.9	7.23351658617078E-4
ENSG00000235280	MCF2L-AS1	-1.5	0.18932101140717	-0.7	0.668193581533967
ENSG00000235285	SMIM2-IT1	-2.8	0.00398253884696363		
ENSG00000235286	ENSG00000235286	-1.3	0.185428878589833	-2.6	1.2907198769649E-4
ENSG00000235288	ENSG00000235288	-3.3	0.00141326414650435		
ENSG00000235290	HLA-W	-2.2	0.0656160401013374	-1.7	0.153241361841107
ENSG00000235295	LINC01634	-1.1	0.329591807038664		
ENSG00000235297	FAUP1	-0.2	0.825403985973723	0.2	0.840769244600528
ENSG00000235298	ENSG00000235298	-0.1	0.910414962898202	-0.3	0.664053975003663
ENSG00000235299	MRPL53P1	-0.8	0.449705527541138	-1.0	0.426808156331196
ENSG00000235300	THRA1/BTR	-0.9	0.345975823911211	-0.7	0.323599692397399
ENSG00000235308	ENSG00000235308	-2.6	0.013017220946718		
ENSG00000235310	GXYLT1P6	-1.9	0.180950104921799		
ENSG00000235313	HM13-IT1	-1.0	0.412318131800158	0.1	0.933530933333832
ENSG00000235314	LINC00957	1.0	0.241181198793577	-1.8	0.138209237552243
ENSG00000235316	DUSP8P5	-3.9	9.79857452670881E-6	0.1	0.9367293049841
ENSG00000235318	MTND4LP13	0.6	0.619570758471108	0.7	0.594081378913039
ENSG00000235319	ENSG00000235319	-2.9	0.0153761204750759	-1.6	0.232146257548368
ENSG00000235321	ENSG00000235321	-3.0	0.00616576732520275		
ENSG00000235328	ENSG00000235328	-1.7	0.0490908837406834	0.5	0.703129815537878
ENSG00000235330	RPL12P25	-2.4	5.76955502753507E-4	-1.9	0.197804059741465
ENSG00000235335	B3GALT1-AS1	-1.1	0.398662555191927		
ENSG00000235347	ENSG00000235347	0.7	0.22682827202308	-0.3	0.643012219935711
ENSG00000235354	RPS29P16	0.3	0.724279593040256	0.2	0.904763008072197
ENSG00000235358	ENSG00000235358	-1.1	0.253167559719133	-0.1	0.927847717325487
ENSG00000235361	ENSG00000235361	-0.6	0.541344378634122	-0.6	0.561754900779795
ENSG00000235363	SNRPGP10	0.8	0.449798996991886		
ENSG00000235366	LINC01055	-2.1	0.0920560755309291		
ENSG00000235369	RPL36AP15	0.4	0.700847021893079	-1.8	0.044515264972301
ENSG00000235370	DNM1P51	1.2	0.342958173097245		
ENSG00000235371	ENSG00000235371	-0.3	0.828094001813215		
ENSG00000235374	SSR4P1	-1.3	0.189004737113902	0.3	0.853827314236301
ENSG00000235376	RPEL1	0.4	0.709817399880333	-0.1	0.943140794266799
ENSG00000235378	MRPS10P1	-0.4	0.807356806015076		
ENSG00000235381	ENSG00000235381	-1.2	0.156763675943224	-0.7	0.36113489900012
ENSG00000235382	MTND4P31	-0.1	0.9647806092436		
ENSG00000235385	LINC02154			-2.6	0.00303074210716159
ENSG00000235387	SPAAR	-1.0	0.216295870788132	-1.9	0.00371857093593216
ENSG00000235389	ENSG00000235389	-0.1	0.964353015418161	-0.3	0.823439820956948
ENSG00000235397	EPN2-AS1	0.5	0.570518946801102	-1.0	0.198299923008234
ENSG00000235399	ENSG00000235399	-2.4	0.0345809790672906		
ENSG00000235400	ENSG00000235400	-1.3	0.254329130254953	-0.4	0.821258397328761
ENSG00000235403	ENSG00000235403	-0.8	0.573294146866689	-2.5	0.0455260550700474
ENSG00000235408	SNORA71B	-0.1	0.971597494237276	0.3	0.837073366176588
ENSG00000235410	ENSG00000235410	-1.6	0.232455440882098		
ENSG00000235413	KRT18P63	-3.5	8.365758270648E-7	-2.4	0.00189186970433795
ENSG00000235416	TIPINP1	-1.9	0.126950447498921	-2.0	0.164089292560088
ENSG00000235419	ENSG00000235419	-0.6	0.577922523501796	-0.1	0.912851361114156
ENSG00000235420	RPL29P30	-1.7	0.178891770057459		
ENSG00000235422	KATNBL1P3	-2.5	0.0572000515708237		
ENSG00000235423	ENSG00000235423	-3.0	9.18922781340963E-6	-1.2	0.104791516945425
ENSG00000235426	ENSG00000235426	1.9	0.0882404572758682	0.4	0.851466749791592
ENSG00000235427	ENSG00000235427	-2.7	5.74606086880825E-4	-4.0	1.68396960865993E-10
ENSG00000235429	ENSG00000235429	-0.6	0.613260035088314	0.5	0.678709351830152
ENSG00000235433	MTATP6P17	-4.1	7.1872153886366E-5	-2.6	0.00794768911380578
ENSG00000235434	ENSG00000235434	-0.5	0.729269868772861		
ENSG00000235436	DPY19L2P4	1.3	0.19642502591737	0.7	0.55330310249237
ENSG00000235437	LINC01278	0.9	0.0211023765775786	-0.5	0.354593692022848
ENSG00000235438	ESRRAP2	1.1	0.421139905213214	0.1	0.946409935301303
ENSG00000235440	RPS2P15	-1.7	0.0165516710393551	1.2	0.284360943395344
ENSG00000235445	ENSG00000235445	-2.2	0.0470807354588516		
ENSG00000235447	TRAPPC13P1			-0.7	0.675021793925025
ENSG00000235448	LURAP1L-AS1	-1.3	0.0986773549534878	0.1	0.959896694872661
ENSG00000235449	ENSG00000235449	-2.1	0.0232987924722691	-1.1	0.421134870014464
ENSG00000235450	ENSG00000235450			-1.7	0.264863641567768
ENSG00000235453	SMIM27	0.8	0.176579339482773	0.9	0.12737195046969
ENSG00000235459	RPS26P31	-0.7	0.483369321455648		
ENSG00000235472	EIF4A1P7	1.3	0.11753902266325	1.3	0.227446385973731
ENSG00000235481	UBE2R2-AS1	-1.1	0.101604933082412	1.6	0.0287304118736671
ENSG00000235482	RPL21P135	-3.2	5.85880635774113E-7	-2.3	0.0137669513226717
ENSG00000235483	GYG2-AS1	-0.4	0.821253763368665		
ENSG00000235488	JARID2-AS1			-0.4	0.721454422534306
ENSG00000235489	DBF4P1	-0.6	0.69240797985243	2.0	0.15605030763619
ENSG00000235493	LINC01967	-2.7	0.0286626462481493	-2.2	0.118371854941804
ENSG00000235494	ENSG00000235494			-2.9	0.0189422348401955
ENSG00000235499	ENSG00000235499	-1.1	0.442435772470115		
ENSG00000235500	SNX19P2	-0.7	0.603175437638838	-0.3	0.891309470208411
ENSG00000235501	CNN3-DT	1.1	0.0757112316245479	-1.5	0.0354248990040444
ENSG00000235505	CASP4LP	-1.1	0.0737686412184727	-1.6	7.88519439601135E-4
ENSG00000235508	RPS2P7	-0.2	0.730247963280086	1.7	0.00976096872598246
ENSG00000235513	L3MBTL2-AS1	0.2	0.852784762264247	0.3	0.766771598944923
ENSG00000235514	LLPHP2	-0.6	0.616217020754741	1.9	0.0769398053023889
ENSG00000235522	ENSG00000235522	-1.2	0.0295835962253246	-1.3	0.0124550380925687
ENSG00000235523	ENSG00000235523	-4.5	1.04530011222743E-5		
ENSG00000235524	MTCO1P23	-1.0	0.497036866504853		
ENSG00000235527	HIPK1-AS1	-1.7	0.0536054513645404	-2.6	0.00883271233417436
ENSG00000235529	AGAP1-IT1	-0.4	0.748234926881204	-0.4	0.840190102396351
ENSG00000235530	ENSG00000235530	0.9	0.247567150958075	-0.6	0.60311873100413
ENSG00000235531	MSC-AS1	-0.9	0.101123377785418	1.7	4.58271103043242E-4
ENSG00000235532	LINC00402	-2.7	0.00413063407399317	-0.1	0.973789085908389
ENSG00000235535	TRDN-AS1	0.4	0.690016204724151	0.5	0.821130158708629
ENSG00000235537	ENSG00000235537	-2.4	0.0550839254071657	-2.7	0.027648159268744
ENSG00000235545	ENSG00000235545	-2.1	0.00513012984054093	2.2	0.032853092187505
ENSG00000235548	HEBP2P1	-2.9	0.00137596623569406	-3.2	0.00756922668696479
ENSG00000235552	RPL6P27	0.5	0.0359600766513334	0.7	0.00725918218405326
ENSG00000235554	SRSF6P2	-2.2	0.0273246935016823	-0.3	0.871296193773965
ENSG00000235558	GUSBP17	-1.3	0.30156112440843		
ENSG00000235559	NOP56P1	-1.0	0.431056385352606		
ENSG00000235560	ENSG00000235560	0.8	0.492226905987661	1.4	0.288727411115112
ENSG00000235563	ENSG00000235563	-0.6	0.7142783441636		
ENSG00000235568	NFAM1	-0.7	0.490564542859116	-0.6	0.465993372333989
ENSG00000235573	ENSG00000235573	-3.3	0.00478559124383624		
ENSG00000235575	ENSG00000235575	0.2	0.905182931545362		
ENSG00000235576	LINC01871	-1.5	0.094676011034975	-0.1	0.926259357371
ENSG00000235579	RPL38P5	0.3	0.738059094801313	-1.6	0.0864136004295005
ENSG00000235582	ENSG00000235582	0.1	0.945627427541923		
ENSG00000235584	ENSG00000235584			-3.7	2.40849356754031E-5
ENSG00000235586	ENSG00000235586	-0.6	0.275436336038288	-1.3	0.0894020416927303
ENSG00000235587	GAPDHP65	-0.3	0.673648201183398	1.4	0.044562275986338
ENSG00000235590	GNAS-AS1	-1.8	0.0144238884238044	0.6	0.700928919750514
ENSG00000235593	RBMS3-AS1	2.2	0.010690697078209	-0.4	0.742345609079211
ENSG00000235597	LINC01102			-1.7	0.278931295119401
ENSG00000235609	ENSG00000235609	0.6	0.238057887411493	1.3	0.0290263641153642
ENSG00000235613	NSRP1P1	-0.9	0.126449138536721	-0.1	0.91656038073245
ENSG00000235616	ST13P2	0.4	0.731061841597495	-0.8	0.586009162586542
ENSG00000235618	FAM21EP	-0.6	0.529484316784169	-2.3	0.00884108727621956
ENSG00000235619	RPL36AP33	-1.7	0.0154262837510405	-0.7	0.411830570527109
ENSG00000235621	LINC00494	-1.7	0.110773468177031	1.3	0.378658961387422
ENSG00000235627	SNRPFP4	-2.5	0.0138944461675213		
ENSG00000235629	ENSG00000235629	-3.2	0.00560337134250294		
ENSG00000235631	RNF148	-1.9	0.0905277854274259	-0.2	0.862817946023016
ENSG00000235635	ENSG00000235635	-2.0	0.00663125736107215	0.4	0.768859669171039
ENSG00000235636	NUS1P1	0.5	0.545904784998891	-0.3	0.760521591854422
ENSG00000235637	ENSG00000235637	-1.8	0.0812873078351574	0.3	0.81265066957373
ENSG00000235639	ENSG00000235639	-3.4	4.63133620617202E-4		
ENSG00000235641	LINC00484	-2.6	5.31148811432359E-4	-1.3	0.136156064238988
ENSG00000235649	MXRA5Y	-0.7	0.578120275208696	0.7	0.708381629408462
ENSG00000235651	G3BP1P1	-2.2	0.0882203664639234		
ENSG00000235652	FBXO30-DT			-0.6	0.108502132895881
ENSG00000235655	H3P6	0.5	0.375799150455909	0.9	0.0313015547456429
ENSG00000235660	LINC00345	-0.4	0.749773763029857	-0.2	0.890235413961783
ENSG00000235669	CHN2-AS1	-1.3	0.0631192851287159	-2.6	8.77695704737364E-4
ENSG00000235672	ENSG00000235672	-4.5	5.10392391050104E-7	-0.4	0.740160019275849
ENSG00000235674	LDHAP2	-0.1	0.92440442666151	-1.0	0.108758850731097
ENSG00000235677	NPM1P26	0.3	0.695437714338845	-0.1	0.89425960716776
ENSG00000235681	ENSG00000235681	0.4	0.713132501968177	-0.6	0.527661020822528
ENSG00000235683	ENSG00000235683	-1.9	0.145046641366511	1.5	0.337155450252232
ENSG00000235686	PPIAP20	-1.0	0.425270809229779		
ENSG00000235688	SNTG2-AS1	0.6	0.611780933490932		
ENSG00000235690	CUBNP3	-2.1	0.0935256129859748		
ENSG00000235698	PA2G4P2			-0.3	0.816102141714891
ENSG00000235700	CYCSP52	-1.3	0.203654920608203	-0.7	0.695442690667074
ENSG00000235701	PCBP2P1	-1.6	0.193601412599206	-0.3	0.857619670808653
ENSG00000235703	LINC00894	-0.9	0.076234481743224	-0.3	0.524061228492374
ENSG00000235706	DICER1-AS1	-0.7	0.3492419469306	-0.9	0.351200773384171
ENSG00000235711	ANKRD34C	-0.7	0.556643279500791	-0.9	0.592064196001746
ENSG00000235720	GABPAP	0.1	0.911442780428067	0.2	0.830855200623409
ENSG00000235721	ENSG00000235721	-2.2	0.0770859044006197		
ENSG00000235724	ENSG00000235724	-0.8	0.126870848659162		
ENSG00000235725	ENSG00000235725			-2.2	0.128393019843803
ENSG00000235726	ENSG00000235726	-2.1	0.0166407286118586	-3.5	3.85754198221155E-4
ENSG00000235728	ENSG00000235728	-0.9	0.481665222022776	0.3	0.862604615059321
ENSG00000235731	LINC02250	-1.5	0.15517692365424	-4.7	5.86938114119092E-7
ENSG00000235734	HMGN1P36	-0.4	0.744302840346604		
ENSG00000235740	PHACTR2-AS1	-2.4	7.58772350291727E-4	-0.1	0.939999168593028
ENSG00000235743	ENSG00000235743			-2.6	0.0286041594995093
ENSG00000235749	ENSG00000235749	-2.0	0.108562829323428	-1.0	0.552222389360691
ENSG00000235750	KIAA0040	0.6	0.1770617190402	-1.1	0.00888347805350892
ENSG00000235760	MSH2-OT1	-1.2	0.416615459136933		
ENSG00000235763	SNRPGP5	-0.8	0.51192924769683	1.7	0.07817838892143
ENSG00000235768	BRD7P5	0.2	0.598378675972785	0.1	0.958595314432063
ENSG00000235770	LINC00607	-0.3	0.808274989281447	-1.9	0.0101328864205965
ENSG00000235772	ENSG00000235772	-3.1	5.89954641155708E-6	0.1	0.972537819300241
ENSG00000235775	ENSG00000235775	-2.2	0.0718716995243033	-1.2	0.442324896192585
ENSG00000235776	ENSG00000235776	0.8	0.38809365063954	1.0	0.292923798189907
ENSG00000235777	DPYD-AS2			0.1	0.881740097531112
ENSG00000235779	ENSG00000235779	-2.9	0.00632666602842887	-0.3	0.875589077197258
ENSG00000235781	LINC02569	-2.7	0.0110998968437262	-1.3	0.357092779296805
ENSG00000235782	ENSG00000235782	0.4	0.712933408339512		
ENSG00000235784	HNRNPA1P29	0.6	0.505998115092773	2.5	0.0018964442481371
ENSG00000235785	ENSG00000235785	-2.4	0.0276585265631993	-1.9	0.0921929537179902
ENSG00000235786	ZNRF3-IT1	-0.1	0.95077172861652	-1.2	0.134907582574489
ENSG00000235790	PEF1-AS1	-2.8	0.00209338233754705	0.9	0.514003108299036
ENSG00000235794	MTND3P21	1.0	0.507331228372851		
ENSG00000235795	ENSG00000235795	0.2	0.871480201512527	0.3	0.727846973393319
ENSG00000235806	ENSG00000235806	0.6	0.455876333228882	0.5	0.758697004634308
ENSG00000235808	MYL6P2	-0.1	0.939559462641783		
ENSG00000235812	ADAM21P1	-1.2	0.365921851033044	-0.6	0.707361975289018
ENSG00000235816	PRELID1P3	-1.3	0.204575367318233	-2.4	0.0295614701222751
ENSG00000235817	ENSG00000235817	-2.3	0.0825749637372057		
ENSG00000235818	VN1R17P			1.6	0.288639276033392
ENSG00000235820	ENSG00000235820	-0.8	0.510327646404061	0.5	0.63807415951903
ENSG00000235821	IFITM4P	-0.6	0.602917204391144	-0.9	0.543416460991716
ENSG00000235823	OLMALINC	0.3	0.678148456730768	0.3	0.759996431305016
ENSG00000235828	RPL36AP26	0.4	0.722246717138907	1.5	0.168098159864515
ENSG00000235829	TBCAP2	-0.5	0.615946252439623	0.1	0.927952115509029
ENSG00000235830	SRGAP3-AS4	-1.8	0.162554380837128	0.5	0.786902690437011
ENSG00000235831	BHLHE40-AS1	-1.6	0.0868920256657233	-1.5	0.00609974355665028
ENSG00000235833	ENSG00000235833	-0.4	0.685880794745648	-0.7	0.362052990299573
ENSG00000235834	ENSG00000235834	0.1	0.940226483298242	0.7	0.423397311959157
ENSG00000235837	ENSG00000235837			-0.3	0.847212927980849
ENSG00000235843	ENSG00000235843	-1.0	0.288779268034636	-0.6	0.691099399358717
ENSG00000235847	LDHAP7	0.7	0.212048298753255	2.2	4.9501699139357E-5
ENSG00000235848	RMDN2-AS1	-3.6	3.73008404666948E-8	-1.1	0.0820887174901527
ENSG00000235852	ENSG00000235852	-2.4	0.0179544390061095	-0.6	0.70026693103704
ENSG00000235859	ENSG00000235859	-1.7	0.00135159082517493	-0.8	0.180695100213614
ENSG00000235863	B3GALT4	-2.2	4.03675553160115E-5	-1.3	0.0185612020024115
ENSG00000235864	HSPA8P6			-1.7	0.275472290716886
ENSG00000235865	GSN-AS1	-1.3	0.046486320646176	-1.4	0.0214657313018181
ENSG00000235869	ENSG00000235869	-0.5	0.659118445984626	-1.9	0.0177816746105356
ENSG00000235872	ENSG00000235872	-3.7	6.62708031138406E-6	-0.7	0.664053975003663
ENSG00000235879	FAR1P1			-0.6	0.637617298846688
ENSG00000235880	ENSG00000235880	-0.3	0.832767292677381	0.5	0.692603074194272
ENSG00000235885	LINC01828			-1.1	0.228602526892268
ENSG00000235888	ENSG00000235888	-1.9	0.0146133914763784	-0.7	0.482405137775725
ENSG00000235890	TSPEAR-AS1	-1.2	0.404465869089194	-2.7	0.0151209450073338
ENSG00000235897	TM4SF19-AS1	-1.2	0.402089583796818	0.6	0.699748210252776
ENSG00000235902	ENSG00000235902	-1.9	0.0321377396679368	-2.0	0.0451660716130601
ENSG00000235903	CPB2-AS1	-0.7	0.569695520221341	-2.5	0.0011031873688217
ENSG00000235904	RBMS3-AS3	-0.3	0.777786032525636	-1.2	0.113741261233294
ENSG00000235907	ENSG00000235907	1.0	0.436982663459395		
ENSG00000235908	RHOA-IT1	1.3	0.133667833174881	-0.3	0.860860609590073
ENSG00000235910	APOA1-AS	-1.1	0.305438873608405	0.3	0.834287634475679
ENSG00000235912	ENSG00000235912	0.1	0.953515756403781	0.6	0.66478287443791
ENSG00000235914	MACROD2-AS1	-1.9	0.0153592075805588	-1.9	0.0379674076916362
ENSG00000235916	MRPS18CP7	-0.3	0.672082512438179	-0.2	0.789501177104046
ENSG00000235917	MTCO2P11	0.3	0.72393283461794	0.3	0.575544807990182
ENSG00000235919	ASH1L-AS1	-2.6	6.07009698851675E-4	-0.7	0.619160003395572
ENSG00000235920	THRAP3P3	-0.9	0.27117730216807	-0.8	0.343303359986267
ENSG00000235927	NEXN-AS1	-0.4	0.547822154853178	-0.1	0.942105423948885
ENSG00000235931	LINC01553	-1.5	0.247789025396027	-0.7	0.6526069910903
ENSG00000235937	RPL21P30	0.1	0.959621217576216	-0.8	0.490429964415335
ENSG00000235939	ENSG00000235939	-1.1	0.374277368950424		
ENSG00000235940	MTND1P21	-1.3	0.404251941731311	-2.6	0.0199675730556387
ENSG00000235944	ZNF815P	-2.3	0.00148685964412179	-1.9	0.0345056420929658
ENSG00000235945	ENSG00000235945	-0.9	0.197658200634643	-1.3	0.00142268957944508
ENSG00000235947	EGOT	-1.9	4.29836794748265E-4	-0.4	0.662730048865968
ENSG00000235954	TTC28-AS1	0.1	0.949786725076121	0.3	0.588646731254201
ENSG00000235957	COX7CP1	-1.9	7.80780461450066E-4	1.4	0.13088334676863
ENSG00000235958	UBOX5-AS1	-2.4	4.59147516433037E-4	-2.1	0.044667348802241
ENSG00000235961	PNMA6A	-2.3	0.0460368089468922		
ENSG00000235962	RPL7AP53	0.1	0.967667270464801	0.6	0.717760887504955
ENSG00000235967	COX5BP3	0.8	0.424208281069331	-2.1	0.0250272032825678
ENSG00000235975	TPM2P1	-1.5	0.297054178871312		
ENSG00000235978	ENSG00000235978	-1.0	0.267110497601177	0.2	0.872189407649405
ENSG00000235979	ENSG00000235979	1.5	0.24063420686267		
ENSG00000235984	GPC5-AS1			-1.4	0.302283910068066
ENSG00000235989	MORC2-AS1	-0.7	0.527749350922561	-1.7	0.178026067963161
ENSG00000235991	ENSG00000235991			0.8	0.639606652314885
ENSG00000235997	LINC01936	0.6	0.627844527898941	-1.9	0.0169617786807356
ENSG00000236003	ENSG00000236003	-2.8	0.00812828306927445	-0.2	0.931610149130097
ENSG00000236004	ENSG00000236004	-0.1	0.944991072649592		
ENSG00000236007	MTCO1P46			-1.5	0.331458249113473
ENSG00000236008	LINC01814	-1.9	0.010352201704513	-1.1	0.260309787262472
ENSG00000236013	ENSG00000236013			-1.2	0.272782018304327
ENSG00000236015	ENSG00000236015	-2.0	0.0172903753582176	1.1	0.223359972263201
ENSG00000236017	ASMTL-AS1	-3.0	3.09183466625139E-6	-1.9	0.0306938649801492
ENSG00000236018	ENSG00000236018	-0.3	0.788296774086698	0.4	0.634727267859149
ENSG00000236021	ENSG00000236021	-1.6	0.170662064371955		
ENSG00000236028	ENSG00000236028	-0.6	0.695517667395678	-2.5	0.0527632919343541
ENSG00000236031	ENSG00000236031	1.6	0.010704827884689	-0.1	0.90834149920257
ENSG00000236035	NSA2P1	0.7	0.0642584756377951	0.1	0.894240633099245
ENSG00000236039	LINC02889	-2.5	0.0176097453266896	0.8	0.310945269198191
ENSG00000236041	COX6CP18	-3.3	0.00186866596801464	-0.7	0.723141799699273
ENSG00000236044	FABP5P2			-1.9	0.153898124092283
ENSG00000236045	ENSG00000236045			-0.1	0.959181568655227
ENSG00000236047	RPL13AP12	-0.8	0.448384290826007	0.3	0.806243300242719
ENSG00000236048	SSBL5P	0.3	0.344627143185524	0.9	0.0444364422175244
ENSG00000236051	MYCBP2-AS1	-0.1	0.892947490071072	0.6	0.425216688308637
ENSG00000236054	SYN3-AS1			-1.4	0.288082595064956
ENSG00000236058	RPL17P36	-0.1	0.90471021108594	0.2	0.898482615281999
