Gene ID	Gene Name_x	Colon_FoldChange	Colon_pValue	Gene Name_y	Lung_FoldChange	Lung_pValue
ENSG00000231806	PCAT7	-2.2_0.0100117043117411	0.0100117043117411	PCAT7	-0.5_0.674930836111335	0.674930836111335
ENSG00000231817	LINC01198	-0.3_0.784432721310939	0.784432721310939	LINC01198	NA_NA	NA
ENSG00000231822	SMC3P1	-0.8_0.0657211308046594	0.0657211308046594	SMC3P1	-0.2_0.823497793917815	0.823497793917815
ENSG00000231826	LINC01819	-2.6_0.0242803916510519	0.0242803916510519	LINC01819	-1.2_0.322561180217301	0.322561180217301
ENSG00000231827	ENSG00000231827	-2.1_0.0961546575418739	0.0961546575418739	ENSG00000231827	-1.9_0.202866555237668	0.202866555237668
ENSG00000231829	ENSG00000231829	-0.6_0.648519796561199	0.648519796561199	ENSG00000231829	-1.2_0.336765879937351	0.336765879937351
ENSG00000231831	MTHFD1P1	-2.1_0.003866704979727	0.003866704979727	MTHFD1P1	-1.2_0.084745413063713	0.084745413063713
ENSG00000231840	TMEM139-AS1	-0.9_0.56791210109195	0.56791210109195	TMEM139-AS1	NA_NA	NA
ENSG00000231841	FAM192BP	-0.8_0.30730514354788	0.30730514354788	FAM192BP	1.1_0.188723108354066	0.188723108354066
ENSG00000231845	HMGB3P14	0.1_0.928359430263598	0.928359430263598	HMGB3P14	0.5_0.563996178256473	0.563996178256473
ENSG00000231849	UBE2V2P4	-0.3_0.865707005508451	0.865707005508451	UBE2V2P4	-0.9_0.487720972140861	0.487720972140861
ENSG00000231851	MRPS9-AS1	-1.0_0.233006759280245	0.233006759280245	MRPS9-AS1	NA_NA	NA
ENSG00000231852	CYP21A2	-1.5_0.252764754129085	0.252764754129085	CYP21A2	NA_NA	NA
ENSG00000231856	ENSG00000231856	-2.2_0.0062556693417342	0.0062556693417342	ENSG00000231856	-2.7_0.0011490813037537	0.0011490813037537
ENSG00000231857	MORF4L1P5	1.2_0.172753349943507	0.172753349943507	MORF4L1P5	-3.5_0.0002133204904542	0.0002133204904542
ENSG00000231858	ENSG00000231858	-0.3_0.803223567662151	0.803223567662151	ENSG00000231858	-0.3_0.813661381163635	0.813661381163635
ENSG00000231859	ENSG00000231859	-0.3_0.845671324554403	0.845671324554403	ENSG00000231859	-1.5_0.300102284248358	0.300102284248358
ENSG00000231861	OR5K2	NA_NA	NA	OR5K2	-1.2_0.390228173489648	0.390228173489648
ENSG00000231871	IPO9-AS1	-1.5_0.0948407861037895	0.0948407861037895	IPO9-AS1	-0.2_0.902391247446776	0.902391247446776
ENSG00000231875	ENSG00000231875	0.3_0.779032365280057	0.779032365280057	ENSG00000231875	-0.5_0.673061271017597	0.673061271017597
ENSG00000231878	SNRPFP1	NA_NA	NA	SNRPFP1	1.4_0.284022777290047	0.284022777290047
ENSG00000231884	NDUFB1P1	-0.9_0.518452179418882	0.518452179418882	NDUFB1P1	NA_NA	NA
ENSG00000231887	PRH1	0.1_0.836164316336902	0.836164316336902	PRH1	0.2_0.72688811042322	0.72688811042322
ENSG00000231888	MTND5P15	-1.8_0.0250444698828127	0.0250444698828127	MTND5P15	-1.8_0.0372676563041544	0.0372676563041544
ENSG00000231889	TRAF3IP2-AS1	0.2_0.591039991480572	0.591039991480572	TRAF3IP2-AS1	0.4_0.349801555996223	0.349801555996223
ENSG00000231890	DARS1-AS1	0.2_0.819696511800297	0.819696511800297	DARS1-AS1	0.6_0.601808638665059	0.601808638665059
ENSG00000231898	MYO3B-AS1	-1.3_0.334882885265683	0.334882885265683	MYO3B-AS1	-0.6_0.745987604056493	0.745987604056493
ENSG00000231903	ENSG00000231903	NA_NA	NA	ENSG00000231903	0.4_0.853987011718799	0.853987011718799
ENSG00000231905	SETP10	-2.3_0.0001674022214532	0.0001674022214532	SETP10	-0.4_0.727758629306645	0.727758629306645
ENSG00000231906	ENSG00000231906	-1.0_0.456395486141323	0.456395486141323	ENSG00000231906	NA_NA	NA
ENSG00000231908	IDH1-AS1	-2.9_0.0061657673252027	0.0061657673252027	IDH1-AS1	NA_NA	NA
ENSG00000231924	PSG1	0.6_0.706849749264076	0.706849749264076	PSG1	-0.5_0.788418201161106	0.788418201161106
ENSG00000231925	TAPBP	-0.3_0.42579642919103	0.42579642919103	TAPBP	0.1_0.667305764216437	0.667305764216437
ENSG00000231940	RPS7P3	0.7_0.159669086285087	0.159669086285087	RPS7P3	2.7_1.45970268509163e-05	1.45970268509163e-05
ENSG00000231942	HNRNPA1P36	-2.2_0.0055802611254283	0.0055802611254283	HNRNPA1P36	-0.1_0.96368771706795	0.96368771706795
ENSG00000231943	PGM5P4-AS1	-0.9_0.195386687378871	0.195386687378871	PGM5P4-AS1	-1.7_0.109554930927359	0.109554930927359
ENSG00000231944	PHKA1-AS1	-2.7_0.023757606995546	0.023757606995546	PHKA1-AS1	-0.8_0.575492293068846	0.575492293068846
ENSG00000231952	DPY19L1P2	-1.2_0.0370263630153307	0.0370263630153307	DPY19L1P2	-1.8_0.0151389803534933	0.0151389803534933
ENSG00000231953	ENSG00000231953	-1.7_0.22531673120543	0.22531673120543	ENSG00000231953	NA_NA	NA
ENSG00000231956	HNRNPA1P9	-2.6_0.0003785338184097	0.0003785338184097	HNRNPA1P9	-1.8_0.030068345502762	0.030068345502762
ENSG00000231961	ENSG00000231961	-4.5_6.43468132501726e-08	6.43468132501726e-08	ENSG00000231961	NA_NA	NA
ENSG00000231964	ENSG00000231964	-2.0_0.0045426484276126	0.0045426484276126	ENSG00000231964	-0.5_0.660979384226522	0.660979384226522
ENSG00000231965	ENSG00000231965	-2.2_0.0018800135846111	0.0018800135846111	ENSG00000231965	1.4_0.114655383719522	0.114655383719522
ENSG00000231966	LINC02818	-0.3_0.835674498507453	0.835674498507453	LINC02818	0.1_0.96701978719951	0.96701978719951
ENSG00000231967	ENSG00000231967	NA_NA	NA	ENSG00000231967	-1.7_0.249559650564974	0.249559650564974
ENSG00000231969	MMADHC-DT	0.6_0.608561199347864	0.608561199347864	MMADHC-DT	-1.5_0.156553282320739	0.156553282320739
ENSG00000231971	CT69	-0.4_0.79049085440282	0.79049085440282	CT69	NA_NA	NA
ENSG00000231978	ENSG00000231978	1.2_0.422993636972299	0.422993636972299	ENSG00000231978	NA_NA	NA
ENSG00000231979	ENSG00000231979	-3.5_0.0002167037996424	0.0002167037996424	ENSG00000231979	NA_NA	NA
ENSG00000231980	ENSG00000231980	-1.0_0.343839494160751	0.343839494160751	ENSG00000231980	NA_NA	NA
ENSG00000231981	RPL7L1P12	-2.2_0.0155149810359132	0.0155149810359132	RPL7L1P12	-1.1_0.260298447528892	0.260298447528892
ENSG00000231985	ENSG00000231985	-0.7_0.201227900527941	0.201227900527941	ENSG00000231985	-1.3_0.132067960454037	0.132067960454037
ENSG00000231989	PPP1R2B	0.9_0.0362974161049444	0.0362974161049444	PPP1R2B	0.4_0.414271177936408	0.414271177936408
ENSG00000231991	ANXA2P2	0.5_0.479697197891989	0.479697197891989	ANXA2P2	0.3_0.715750390775444	0.715750390775444
ENSG00000231992	ENSG00000231992	-1.1_0.146739702380492	0.146739702380492	ENSG00000231992	-0.6_0.680045597162608	0.680045597162608
ENSG00000231993	EP300-AS1	-0.2_0.836164316336902	0.836164316336902	EP300-AS1	-1.2_0.0771087600541147	0.0771087600541147
ENSG00000231999	LRRC8C-DT	-0.4_0.703576623140283	0.703576623140283	LRRC8C-DT	-0.4_0.657091001561818	0.657091001561818
ENSG00000232000	CLCN3P1	-0.7_0.634590830794419	0.634590830794419	CLCN3P1	-1.5_0.271999177146337	0.271999177146337
ENSG00000232004	CAP1P2	-0.4_0.485544326653146	0.485544326653146	CAP1P2	1.1_0.108318696107209	0.108318696107209
ENSG00000232006	ENSG00000232006	1.3_0.103143833590703	0.103143833590703	ENSG00000232006	0.2_0.92031079239418	0.92031079239418
ENSG00000232015	HSPE1P25	-2.0_0.0141799056358925	0.0141799056358925	HSPE1P25	0.4_0.807706234117264	0.807706234117264
ENSG00000232021	LEF1-AS1	NA_NA	NA	LEF1-AS1	-0.2_0.916132484699114	0.916132484699114
ENSG00000232022	FAAHP1	-0.2_0.891728686120511	0.891728686120511	FAAHP1	NA_NA	NA
ENSG00000232024	LSM12P1	-0.5_0.386537015383949	0.386537015383949	LSM12P1	0.5_0.446859731896537	0.446859731896537
ENSG00000232027	ENSG00000232027	-1.1_0.0745507951343219	0.0745507951343219	ENSG00000232027	0.4_0.579396368994645	0.579396368994645
ENSG00000232028	ENSG00000232028	-0.3_0.875222041751822	0.875222041751822	ENSG00000232028	NA_NA	NA
ENSG00000232031	ENSG00000232031	-0.7_0.403428311719135	0.403428311719135	ENSG00000232031	-2.2_0.0026090611974006	0.0026090611974006
ENSG00000232032	ENSG00000232032	0.1_0.9536260858348	0.9536260858348	ENSG00000232032	NA_NA	NA
ENSG00000232034	ENSG00000232034	1.6_0.0691651656222825	0.0691651656222825	ENSG00000232034	3.0_0.0007766591488044	0.0007766591488044
ENSG00000232036	ENSG00000232036	-1.0_0.325345450034606	0.325345450034606	ENSG00000232036	-1.9_0.0510281207807405	0.0510281207807405
ENSG00000232037	ENSG00000232037	NA_NA	NA	ENSG00000232037	-0.5_0.458576454633087	0.458576454633087
ENSG00000232040	ZBED9	0.3_0.811796917790398	0.811796917790398	ZBED9	-1.7_0.0331684738787608	0.0331684738787608
ENSG00000232041	PSMD10P3	-0.8_0.632731474198063	0.632731474198063	PSMD10P3	NA_NA	NA
ENSG00000232042	ENSG00000232042	0.6_0.717997846450931	0.717997846450931	ENSG00000232042	NA_NA	NA
ENSG00000232043	ENSG00000232043	0.1_0.923713024794959	0.923713024794959	ENSG00000232043	-0.3_0.682123919079872	0.682123919079872
ENSG00000232044	SILC1	-0.7_0.572329475418802	0.572329475418802	SILC1	-4.4_3.82407726098697e-07	3.82407726098697e-07
ENSG00000232046	LINC01798	0.3_0.768224247157117	0.768224247157117	LINC01798	-2.4_0.0049402305535676	0.0049402305535676
ENSG00000232053	ENSG00000232053	-0.2_0.898407037900484	0.898407037900484	ENSG00000232053	-0.6_0.733660149864489	0.733660149864489
ENSG00000232056	ENSG00000232056	-4.1_8.99483616228067e-06	8.99483616228067e-06	ENSG00000232056	-0.3_0.880002884194447	0.880002884194447
ENSG00000232057	ENSG00000232057	-1.0_0.511861133762781	0.511861133762781	ENSG00000232057	-1.0_0.551672703402396	0.551672703402396
ENSG00000232059	ENSG00000232059	-1.9_0.0027889953645754	0.0027889953645754	ENSG00000232059	-1.8_0.0538383638511996	0.0538383638511996
ENSG00000232063	ENSG00000232063	-1.1_0.329933680156715	0.329933680156715	ENSG00000232063	-0.4_0.754991528968819	0.754991528968819
ENSG00000232065	LINC01063	-0.6_0.697364806877415	0.697364806877415	LINC01063	NA_NA	NA
ENSG00000232070	TMEM253	-3.5_0.0003297626600047	0.0003297626600047	TMEM253	NA_NA	NA
ENSG00000232075	MRPL35P2	-2.0_0.0443670734952046	0.0443670734952046	MRPL35P2	0.3_0.852624480165113	0.852624480165113
ENSG00000232077	LINC01031	-1.9_0.133735562473286	0.133735562473286	LINC01031	-0.3_0.84227352389075	0.84227352389075
ENSG00000232079	LINC01697	0.6_0.449479322341505	0.449479322341505	LINC01697	1.2_0.125970576854308	0.125970576854308
ENSG00000232081	LARGE-IT1	-1.0_0.236885777813296	0.236885777813296	LARGE-IT1	-0.4_0.781751472119666	0.781751472119666
ENSG00000232082	RPS6KA2-IT1	-1.3_0.196695812006506	0.196695812006506	RPS6KA2-IT1	-1.8_0.0353365646044666	0.0353365646044666
ENSG00000232083	RPL31P7	-0.2_0.664876146338512	0.664876146338512	RPL31P7	0.6_0.395031964410405	0.395031964410405
ENSG00000232085	ENSG00000232085	1.2_0.205584161577436	0.205584161577436	ENSG00000232085	1.8_0.0689403631676008	0.0689403631676008
ENSG00000232093	DCST1-AS1	-3.0_0.0019110885098944	0.0019110885098944	DCST1-AS1	-1.3_0.316364915328117	0.316364915328117
ENSG00000232097	ENSG00000232097	-0.6_0.566651596730119	0.566651596730119	ENSG00000232097	0.1_0.966473435886033	0.966473435886033
ENSG00000232098	ENSG00000232098	-1.2_0.0874356623570246	0.0874356623570246	ENSG00000232098	0.6_0.430954715002925	0.430954715002925
ENSG00000232101	ENSG00000232101	NA_NA	NA	ENSG00000232101	0.7_0.714684414594583	0.714684414594583
ENSG00000232102	MTCO3P2	-2.6_0.0027059687716807	0.0027059687716807	MTCO3P2	-0.9_0.342440479141064	0.342440479141064
ENSG00000232104	RFX3-AS1	0.3_0.716206797019929	0.716206797019929	RFX3-AS1	0.3_0.753934899813655	0.753934899813655
ENSG00000232110	ENSG00000232110	-2.8_0.0101593967263008	0.0101593967263008	ENSG00000232110	-1.2_0.434615039519316	0.434615039519316
ENSG00000232112	TMA7	0.3_0.457207818116098	0.457207818116098	TMA7	1.2_0.0023760448034509	0.0023760448034509
ENSG00000232113	TEX50	-1.2_0.391617878663884	0.391617878663884	TEX50	-1.9_0.103958295518486	0.103958295518486
ENSG00000232117	LINC00384	-0.4_0.768472596759326	0.768472596759326	LINC00384	-2.5_0.0229206207996175	0.0229206207996175
ENSG00000232118	BACH1-AS1	-0.7_0.413869360317424	0.413869360317424	BACH1-AS1	1.1_0.243909537200608	0.243909537200608
ENSG00000232119	MCTS1	-0.1_0.782812868525154	0.782812868525154	MCTS1	0.9_0.0008954810848731	0.0008954810848731
ENSG00000232124	ENSG00000232124	-0.6_0.665819518750561	0.665819518750561	ENSG00000232124	-0.1_0.955681565895132	0.955681565895132
ENSG00000232131	NCOA7-AS1	NA_NA	NA	NCOA7-AS1	-1.7_0.0128234450660394	0.0128234450660394
ENSG00000232134	RPS15AP12	1.2_0.0032154762650937	0.0032154762650937	RPS15AP12	1.4_0.0034186457331614	0.0034186457331614
ENSG00000232136	DUXAP7	-0.4_0.804103029813204	0.804103029813204	DUXAP7	-0.2_0.922477523503433	0.922477523503433
ENSG00000232139	LINC00867	0.4_0.795628548026457	0.795628548026457	LINC00867	NA_NA	NA
ENSG00000232142	RPS25P9	-1.9_0.0348959914997948	0.0348959914997948	RPS25P9	-1.9_0.0148160877114739	0.0148160877114739
ENSG00000232149	FERP1	-0.6_0.501318723580471	0.501318723580471	FERP1	-0.4_0.809119334892416	0.809119334892416
ENSG00000232150	ST13P4	-0.3_0.397756791807749	0.397756791807749	ST13P4	0.2_0.694550375246851	0.694550375246851
ENSG00000232160	RAP2C-AS1	0.9_0.0567769116889734	0.0567769116889734	RAP2C-AS1	-0.1_0.823535983555923	0.823535983555923
ENSG00000232162	USP12-AS1	0.1_0.849508923143442	0.849508923143442	USP12-AS1	-0.1_0.883596727069307	0.883596727069307
ENSG00000232175	ENSG00000232175	-0.9_0.550685954154496	0.550685954154496	ENSG00000232175	NA_NA	NA
ENSG00000232176	ENSG00000232176	0.2_0.775130988518788	0.775130988518788	ENSG00000232176	0.1_0.898032902914276	0.898032902914276
ENSG00000232177	MTND4P24	1.2_0.297310574103221	0.297310574103221	MTND4P24	0.7_0.531319627394485	0.531319627394485
ENSG00000232179	MTATP6P29	-0.2_0.93153044224172	0.93153044224172	MTATP6P29	NA_NA	NA
ENSG00000232184	ENSG00000232184	0.4_0.669767713161274	0.669767713161274	ENSG00000232184	-0.8_0.369477483692107	0.369477483692107
ENSG00000232186	TERF1P7	0.5_0.611144684144318	0.611144684144318	TERF1P7	0.7_0.423426461746985	0.423426461746985
ENSG00000232187	FTH1P7	0.5_0.492070481615719	0.492070481615719	FTH1P7	2.0_0.0114107112397083	0.0114107112397083
ENSG00000232190	LINC02181	-1.0_0.484946959326478	0.484946959326478	LINC02181	1.2_0.466851728376055	0.466851728376055
ENSG00000232192	KIF26B-AS1	0.4_0.76415760596966	0.76415760596966	KIF26B-AS1	2.0_0.0505542207507266	0.0505542207507266
ENSG00000232194	ENSG00000232194	-1.5_0.293061629695486	0.293061629695486	ENSG00000232194	NA_NA	NA
ENSG00000232196	MTRNR2L4	-1.6_0.141311521264283	0.141311521264283	MTRNR2L4	-0.6_0.565193662077017	0.565193662077017
ENSG00000232202	CHORDC1P1	0.8_0.303873736674905	0.303873736674905	CHORDC1P1	-0.5_0.602600747342759	0.602600747342759
ENSG00000232216	IGHV3-43	-0.4_0.732943376108537	0.732943376108537	IGHV3-43	NA_NA	NA
ENSG00000232217	FTLP8	-0.1_0.945806594112204	0.945806594112204	FTLP8	NA_NA	NA
ENSG00000232228	RPL36AP16	-1.4_0.149413659899791	0.149413659899791	RPL36AP16	-0.4_0.778271642785703	0.778271642785703
ENSG00000232229	LINC00865	-1.3_0.158076881674698	0.158076881674698	LINC00865	-0.2_0.878945604511145	0.878945604511145
ENSG00000232233	LINC02043	-0.8_0.577953753161818	0.577953753161818	LINC02043	NA_NA	NA
ENSG00000232234	ENSG00000232234	-1.9_0.0561339506661399	0.0561339506661399	ENSG00000232234	-4.2_3.03123066685604e-18	3.03123066685604e-18
ENSG00000232241	DYNLT3P1	0.2_0.887901424313115	0.887901424313115	DYNLT3P1	NA_NA	NA
ENSG00000232259	ENSG00000232259	1.4_0.0803134472926951	0.0803134472926951	ENSG00000232259	0.1_0.925381955660325	0.925381955660325
ENSG00000232260	BTF3L4P1	-2.0_0.0115814758130649	0.0115814758130649	BTF3L4P1	NA_NA	NA
ENSG00000232267	ACTR3P2	0.6_0.281578275029848	0.281578275029848	ACTR3P2	0.8_0.348039079775028	0.348039079775028
ENSG00000232268	OR52I1	-2.7_0.0005474421737613	0.0005474421737613	OR52I1	-2.6_0.011976744555192	0.011976744555192
ENSG00000232273	FTH1P1	-0.7_0.494558435158925	0.494558435158925	FTH1P1	1.0_0.493712233961752	0.493712233961752
ENSG00000232277	SLC30A6P1	0.4_0.752311699436548	0.752311699436548	SLC30A6P1	0.1_0.969497902043119	0.969497902043119
ENSG00000232282	MTND1P32	0.3_0.458566920492274	0.458566920492274	MTND1P32	-1.1_0.0716563230777591	0.0716563230777591
ENSG00000232284	GNG12-AS1	-1.1_0.0404810254878782	0.0404810254878782	GNG12-AS1	-0.7_0.27989091886828	0.27989091886828
ENSG00000232287	SLC6A1-AS1	-1.7_0.227410836603719	0.227410836603719	SLC6A1-AS1	-2.2_0.0757206486024048	0.0757206486024048
ENSG00000232290	ENSG00000232290	0.6_0.614056090682671	0.614056090682671	ENSG00000232290	1.8_0.0778600205844021	0.0778600205844021
ENSG00000232292	ALDH7A1P2	1.0_0.485350984710021	0.485350984710021	ALDH7A1P2	-0.1_0.947333403243261	0.947333403243261
ENSG00000232293	PAICSP7	NA_NA	NA	PAICSP7	-3.7_0.0003861647418371	0.0003861647418371
ENSG00000232295	ENSG00000232295	-0.4_0.689272960187127	0.689272960187127	ENSG00000232295	-2.1_1.31013110731645e-05	1.31013110731645e-05
ENSG00000232300	FAM215B	0.1_0.928982066682258	0.928982066682258	FAM215B	NA_NA	NA
ENSG00000232306	ENSG00000232306	-4.6_2.18547534592511e-07	2.18547534592511e-07	ENSG00000232306	NA_NA	NA
ENSG00000232309	ENSG00000232309	-1.8_0.180160929510126	0.180160929510126	ENSG00000232309	NA_NA	NA
ENSG00000232310	ENSG00000232310	-1.6_0.0611418784096302	0.0611418784096302	ENSG00000232310	-1.1_0.150863688904462	0.150863688904462
ENSG00000232311	ENSG00000232311	-2.1_0.0989366259188628	0.0989366259188628	ENSG00000232311	NA_NA	NA
ENSG00000232316	LINC02518	-2.3_0.0920560755309291	0.0920560755309291	LINC02518	-5.0_1.22337891910114e-07	1.22337891910114e-07
ENSG00000232320	MXRA7P1	1.3_0.0561927972383639	0.0561927972383639	MXRA7P1	-0.1_0.913507719179763	0.913507719179763
ENSG00000232324	ENSG00000232324	-2.7_0.0274469255391647	0.0274469255391647	ENSG00000232324	-0.7_0.688561856763381	0.688561856763381
ENSG00000232332	ARL5AP5	-0.1_0.961825112339846	0.961825112339846	ARL5AP5	NA_NA	NA
ENSG00000232333	RPS27AP2	0.3_0.848741195976306	0.848741195976306	RPS27AP2	-1.2_0.391405046022306	0.391405046022306
ENSG00000232334	ENSG00000232334	-2.4_0.0797689822430521	0.0797689822430521	ENSG00000232334	NA_NA	NA
ENSG00000232337	ENSG00000232337	-0.7_0.642198932445537	0.642198932445537	ENSG00000232337	NA_NA	NA
ENSG00000232341	RPL4P2	1.2_0.231009856274545	0.231009856274545	RPL4P2	-0.8_0.539624661581743	0.539624661581743
ENSG00000232342	ENSG00000232342	0.2_0.876738619278285	0.876738619278285	ENSG00000232342	-0.7_0.316565182228558	0.316565182228558
ENSG00000232344	ENSG00000232344	-2.3_0.0221712220329931	0.0221712220329931	ENSG00000232344	0.6_0.708381629408462	0.708381629408462
ENSG00000232346	ENSG00000232346	0.7_0.110006468892751	0.110006468892751	ENSG00000232346	1.4_1.11968634403017e-06	1.11968634403017e-06
ENSG00000232349	YBX1P7	-4.6_8.43316315547284e-08	8.43316315547284e-08	YBX1P7	-3.0_0.0236596015049825	0.0236596015049825
ENSG00000232352	SEMA3B-AS1	-1.7_0.146944648507979	0.146944648507979	SEMA3B-AS1	-2.6_0.0476924629405239	0.0476924629405239
ENSG00000232354	VIPR1-AS1	-2.3_0.0043070311489802	0.0043070311489802	VIPR1-AS1	-2.2_0.0006508672893408	0.0006508672893408
ENSG00000232361	ENSG00000232361	NA_NA	NA	ENSG00000232361	0.9_0.565193662077017	0.565193662077017
ENSG00000232366	VDAC1P9	-1.6_0.248997301285396	0.248997301285396	VDAC1P9	NA_NA	NA
ENSG00000232368	FTLP2	NA_NA	NA	FTLP2	0.8_0.48663630066545	0.48663630066545
ENSG00000232373	MTCYBP3	0.2_0.717308368373621	0.717308368373621	MTCYBP3	0.2_0.866744435850934	0.866744435850934
ENSG00000232374	GPR79	-0.4_0.755908760766949	0.755908760766949	GPR79	0.1_0.975669250934752	0.975669250934752
ENSG00000232375	ENSG00000232375	-0.5_0.758575252676478	0.758575252676478	ENSG00000232375	NA_NA	NA
ENSG00000232377	ENSG00000232377	-0.3_0.830621597873511	0.830621597873511	ENSG00000232377	0.5_0.497064347900965	0.497064347900965
ENSG00000232379	RPL22P23	0.9_0.436070171999804	0.436070171999804	RPL22P23	-2.7_0.0003057252710073	0.0003057252710073
ENSG00000232381	OR52U1P	-2.7_0.0128150046971932	0.0128150046971932	OR52U1P	-1.8_0.136760949397312	0.136760949397312
ENSG00000232382	OR5K1	-2.0_0.141720381704866	0.141720381704866	OR5K1	-1.7_0.152659171721207	0.152659171721207
ENSG00000232383	ENSG00000232383	0.3_0.825255309523103	0.825255309523103	ENSG00000232383	0.6_0.66904135874934	0.66904135874934
ENSG00000232385	RPS3AP25	0.5_0.594088954227363	0.594088954227363	RPS3AP25	NA_NA	NA
ENSG00000232386	ENSG00000232386	-3.3_2.56026218228052e-05	2.56026218228052e-05	ENSG00000232386	-0.8_0.654785650495346	0.654785650495346
ENSG00000232387	SKA2P1	-1.4_0.217812547059669	0.217812547059669	SKA2P1	1.1_0.387171851697658	0.387171851697658
ENSG00000232388	SMIM26	0.1_0.925560050382456	0.925560050382456	SMIM26	NA_NA	NA
ENSG00000232389	ENSG00000232389	0.3_0.604469783611182	0.604469783611182	ENSG00000232389	0.3_0.716009866978875	0.716009866978875
ENSG00000232392	GOT2P7	-2.0_0.0092699070971121	0.0092699070971121	GOT2P7	-1.7_0.018945152124418	0.018945152124418
ENSG00000232398	TMPRSS11CP	0.8_0.452522585658598	0.452522585658598	TMPRSS11CP	-1.4_0.0166604447586333	0.0166604447586333
ENSG00000232400	RAD17P1	-3.9_5.90934921219494e-08	5.90934921219494e-08	RAD17P1	-1.9_0.0143919411216355	0.0143919411216355
ENSG00000232403	RPL27P5	-0.9_0.552955716871989	0.552955716871989	RPL27P5	-3.1_0.0156930200368331	0.0156930200368331
ENSG00000232406	ENSG00000232406	-0.2_0.842085411847898	0.842085411847898	ENSG00000232406	-1.1_0.294204374670855	0.294204374670855
